prompt_id,text,status
00319,সর্বক্ষণ মনিটরে পিক পিক করে শব্দ হয়ে চলেছে।,pending
00320,তদন্তে দাদাভাইকেই অপরাধী মনে হচ্ছে।,pending
00321,গলিতে ঢুকতেই সামনে পর্যন্ত শুনশান।,pending
00322,কিন্তু স্টিল ক্যামেরার আর প্রয়োজন পড়ে না এখন।,pending
00323,কথাটা শুনে সূর্যের ভ্রূটা একটু কুঁচকে যায়।,pending
00324,কিন্তু এটা সম্ভবত আত্রেয়ী সেনের নয়।,pending
00325,কিন্তু ফিরে আসার পর আবার দু-তিনবার একই শব্দ।,pending
00326,পাথরের মূর্তির মতো দাঁড়িয়ে রইল বন্দনা।,pending
00327,দরজা বন্ধ করেই সোফায় গিয়ে বসে পড়ল বন্দনা।,pending
00328,বলেই সোফা ছেড়ে উঠে যাচ্ছিল বন্দনা।,pending
00329,একটু নিশ্বাসের কষ্ট হচ্ছে মনে হয়।,pending
00330,প্রচণ্ড বিস্ফোরণে ঝাঁপিয়ে পড়ল।,pending
00331,পুলিশ হয়েও সে প্রচণ্ড ভয়ে কাঁপছে।,pending
00332,পাগলের মতো গাড়িকে কেন্দ্র করে সায়ন চিৎকার করছে।,pending
00333,দেয়ালে ঝোলানো অনেক ক-টা এলইডি স্ক্রিন।,pending
00334,এই প্রিয়াঙ্গী একটু ফরওয়ার্ড করো।,pending
00335,নিস্তব্ধ ঘরে লোহার দরজাটা ধাতব শব্দ করে খুলে গেল।,pending
00336,ভ্রুতে বিরক্তি ফুটিয়ে অন্যদিকে চেয়ে আছে।,pending
00337,সায়ন ভ্রূ তুলে সূর্যের দিকে চাইল।,pending
00338,বন্দনা দেবীর মায়ের নম্বরটা জেনে ওঁকে ফোন করুন।,pending
00339,আবাসনের নাম শোনামাত্রই চমকে ওঠে বন্দনা।,pending
00340,আপনাদের কথার মাথামুণ্ডু আমি কিচ্ছু বুঝতে পারছি না।,pending
00341,কী সুন্দর মেঘ না চাইতে জলের মতো উত্তর দিচ্ছিলেন।,pending
00342,সোমদত্তা শান্ত গলাতেই জিজ্ঞেস করল।,pending
00343,কাল থেকে এই রুমালটা খুঁজে পাচ্ছিল না বন্দনা।,pending
00344,বন্দনা ভ্রূ কুঁচকে সায়নের দিকে তাকিয়ে রইল।,pending
00345,ততক্ষণে আমি ডালটা নামিয়ে দুটো ডিম ভেজে নিচ্ছি।,pending
00346,ঝুপঝাপ শব্দটা হচ্ছে মৃন্ময়ীর পা থেকে।,pending
00347,কিন্তু কোথাও দিয়েই জল বেরোচ্ছে না।,pending
00348,সাধারণ একটা প্রাইভেট ফার্মে চাকরি করত।,pending
00349,সঙ্গে ভরতি হলাম বিউটিশিয়ান কোর্সে।,pending
00350,হঠাৎ একদিন আত্রেয়ী সেনের সঙ্গে আলাপ হল।,pending
00351,সায়নের কথায় বাস্তবে এসে পড়ল বন্দনা।,pending
00352,আত্রেয়ী সেনকে মানুষ বলেই মনে হয়নি বন্দনার।,pending
00353,অজান্তেই ভ্রূ দুটো কাছাকাছি চলে আসে তার।,pending
00354,কিন্তু সব ঝগড়া শেষে একটা বিন্দুতে গিয়েই মিলত।,pending
00355,শুটিঙে বেরোবার আগে আত্রেয়ীর ভ্রূটা কুঁচকেই থাকে।,pending
00356,এক গ্লাস অরেঞ্জ জুস এনে আত্রেয়ীর সামনে রাখল।,pending
00357,তিরিক্ষে মেজাজ নিয়ে শান্তনু কথাটা বলে।,pending
00358,সবেমাত্র তো একটা পুরস্কার পেয়েছ আত্রেয়ী।,pending
